time,client_ip,method,uri,status,req_time,uri_len,qparam_count,has_sqli,has_xss,uri_entropy,special_chars,frac_non_alnum,user_agent_suspicious
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/5,500,0.053,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/6,500,0.056,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/10,500,0.057,13,0,0,0,2.8731,0,0.2308,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/99,500,0.054,13,0,0,0,2.7193,0,0.2308,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/999,500,0.057,14,0,0,0,2.6995,0,0.2143,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/100,500,0.060,14,0,0,0,2.8963,0,0.2143,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1000,500,0.061,15,0,0,0,2.8729,0,0.2,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/9999,500,0.064,15,0,0,0,2.6566,0,0.2,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/0,500,0.059,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/-1,500,0.062,13,0,0,0,2.8731,1,0.3077,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/2147483647,500,0.066,21,0,0,0,3.5585,0,0.1429,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1%20OR%201=1,500,0.067,23,0,1,0,3.5884,2,0.2609,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1%27%20OR%20%271%27=%271%27,500,0.071,38,0,1,0,3.4473,7,0.2895,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1;%20DROP%20TABLE%20users;,500,0.070,37,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/admin,500,0.072,11,0,0,0,3.2776,0,0.1818,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/2%2F..%2Fadmin,500,0.073,25,0,0,0,3.7835,4,0.28,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/00001,500,0.073,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/00002,500,0.073,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/etc/passwd,200,0.093,11,0,0,0,3.0958,0,0.1818,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/00003,500,0.078,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/00004,500,0.075,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?id=1,500,0.076,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?id=2,500,0.075,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?id=3,500,0.075,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?id=999,500,0.079,16,1,0,0,1.7925,0,0.1667,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?id=1000,500,0.074,17,1,0,0,2.1281,0,0.1429,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?user_id=1,500,0.075,19,1,0,0,3.1699,1,0.2222,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?userid=1,500,0.074,18,1,0,0,3.0,0,0.125,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/api/user?id=1%20OR%201=1,500,0.074,25,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/orders/1,200,0.093,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/orders/2,200,0.088,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/99999999999999999999999999999999999999999999999999,500,0.075,61,0,0,0,1.1283,0,0.0492,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/orders/3,200,0.088,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/111111111111111111111111111111,500,0.072,41,0,0,0,1.5048,0,0.0732,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/orders/999,200,0.089,11,0,0,0,2.6635,0,0.1818,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/7777777,500,0.072,18,0,0,0,2.4807,0,0.1667,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/..%2Fadmin,500,0.072,21,0,0,0,3.7849,3,0.2857,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/orders/1000,200,0.088,12,0,0,0,2.8554,0,0.1667,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/../../etc/passwd,500,0.073,27,0,0,0,3.2636,4,0.3704,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1?role=admin,500,0.079,23,1,0,0,3.3219,0,0.1,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1?is_admin=1,500,0.072,23,1,0,0,3.1219,1,0.2,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1?user=2,500,0.069,19,1,0,0,2.585,0,0.1667,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.070,21,1,1,0,3.1556,6,0.4211,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.070,17,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.071,30,1,1,0,3.669,10,0.4286,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/2,500,0.033,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,4.0576,6,0.2286,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.060,27,1,1,0,2.8431,6,0.32,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1,500,0.040,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,4.0576,6,0.2286,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/3,500,0.048,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1,500,0.052,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.061,46,1,0,1,4.1552,8,0.2273,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/2,500,0.059,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/3,500,0.060,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/4,500,0.059,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/5,500,0.063,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/6,500,0.066,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/10,500,0.066,13,0,0,0,2.8731,0,0.2308,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/99,500,0.065,13,0,0,0,2.7193,0,0.2308,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/100,500,0.072,14,0,0,0,2.8963,0,0.2143,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/999,500,0.071,14,0,0,0,2.6995,0,0.2143,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/9999,500,0.066,15,0,0,0,2.6566,0,0.2,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1000,500,0.070,15,0,0,0,2.8729,0,0.2,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/0,500,0.073,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/-1,500,0.082,13,0,0,0,2.8731,1,0.3077,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/2147483647,500,0.079,21,0,0,0,3.5585,0,0.1429,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1%20OR%201=1,500,0.076,23,0,1,0,3.5884,2,0.2609,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1%27%20OR%20%271%27=%271%27,500,0.079,38,0,1,0,3.4473,7,0.2895,0
2025-11-03T13:55:32+00:00,172.18.0.4,GET,/rest/user/1;%20DROP%20TABLE%20users;,500,0.076,37,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/admin,500,0.078,11,0,0,0,3.2776,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2%2F..%2Fadmin,500,0.078,25,0,0,0,3.7835,4,0.28,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00001,500,0.080,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00002,500,0.080,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/etc/passwd,200,0.101,11,0,0,0,3.0958,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00003,500,0.086,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00004,500,0.080,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1,500,0.080,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=2,500,0.080,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=3,500,0.078,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=999,500,0.085,16,1,0,0,1.7925,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1000,500,0.080,17,1,0,0,2.1281,0,0.1429,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?user_id=1,500,0.081,19,1,0,0,3.1699,1,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?userid=1,500,0.082,18,1,0,0,3.0,0,0.125,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1%20OR%201=1,500,0.081,25,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/1,200,0.101,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/2,200,0.095,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/99999999999999999999999999999999999999999999999999,500,0.081,61,0,0,0,1.1283,0,0.0492,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/3,200,0.094,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/111111111111111111111111111111,500,0.076,41,0,0,0,1.5048,0,0.0732,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/7777777,500,0.076,18,0,0,0,2.4807,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/999,200,0.094,11,0,0,0,2.6635,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/..%2Fadmin,500,0.076,21,0,0,0,3.7849,3,0.2857,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/1000,200,0.093,12,0,0,0,2.8554,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/../../etc/passwd,500,0.076,27,0,0,0,3.2636,4,0.3704,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1?role=admin,500,0.082,23,1,0,0,3.3219,0,0.1,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1?is_admin=1,500,0.073,23,1,0,0,3.1219,1,0.2,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1?user=2,500,0.070,19,1,0,0,2.585,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.074,21,1,1,0,3.1556,6,0.4211,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.074,30,1,1,0,3.669,10,0.4286,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.078,17,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1,500,0.031,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.060,27,1,1,0,2.8431,6,0.32,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.047,37,1,0,1,4.0576,6,0.2286,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,4.0576,6,0.2286,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2,500,0.041,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/3,500,0.045,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.050,46,1,0,1,4.1552,8,0.2273,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1,500,0.048,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2,500,0.051,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/3,500,0.051,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/4,500,0.048,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/5,500,0.051,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/6,500,0.055,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/10,500,0.051,13,0,0,0,2.8731,0,0.2308,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/99,500,0.045,13,0,0,0,2.7193,0,0.2308,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/100,500,0.053,14,0,0,0,2.8963,0,0.2143,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/999,500,0.057,14,0,0,0,2.6995,0,0.2143,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1000,500,0.051,15,0,0,0,2.8729,0,0.2,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/0,500,0.055,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/9999,500,0.062,15,0,0,0,2.6566,0,0.2,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/-1,500,0.066,13,0,0,0,2.8731,1,0.3077,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2147483647,500,0.068,21,0,0,0,3.5585,0,0.1429,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1%20OR%201=1,500,0.073,23,0,1,0,3.5884,2,0.2609,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1%27%20OR%20%271%27=%271%27,500,0.074,38,0,1,0,3.4473,7,0.2895,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1;%20DROP%20TABLE%20users;,500,0.082,37,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/admin,500,0.082,11,0,0,0,3.2776,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2%2F..%2Fadmin,500,0.081,25,0,0,0,3.7835,4,0.28,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00001,500,0.082,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/etc/passwd,200,0.107,11,0,0,0,3.0958,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00002,500,0.087,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00003,500,0.089,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00004,500,0.088,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1,500,0.088,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=2,500,0.089,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=3,500,0.102,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=999,500,0.100,16,1,0,0,1.7925,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1000,500,0.099,17,1,0,0,2.1281,0,0.1429,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?user_id=1,500,0.094,19,1,0,0,3.1699,1,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?userid=1,500,0.098,18,1,0,0,3.0,0,0.125,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1%20OR%201=1,500,0.106,25,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/1,200,0.109,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/2,200,0.105,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/99999999999999999999999999999999999999999999999999,500,0.086,61,0,0,0,1.1283,0,0.0492,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/111111111111111111111111111111,500,0.082,41,0,0,0,1.5048,0,0.0732,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/3,200,0.104,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/7777777,500,0.079,18,0,0,0,2.4807,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/999,200,0.100,11,0,0,0,2.6635,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/1000,200,0.098,12,0,0,0,2.8554,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/..%2Fadmin,500,0.081,21,0,0,0,3.7849,3,0.2857,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/../../etc/passwd,500,0.091,27,0,0,0,3.2636,4,0.3704,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1?role=admin,500,0.073,23,1,0,0,3.3219,0,0.1,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1?is_admin=1,500,0.070,23,1,0,0,3.1219,1,0.2,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1?user=2,500,0.067,19,1,0,0,2.585,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.072,21,1,1,0,3.1556,6,0.4211,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.071,17,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.059,30,1,1,0,3.669,10,0.4286,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1,500,0.035,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.053,27,1,1,0,2.8431,6,0.32,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,37,1,0,1,4.0576,6,0.2286,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1,500,0.036,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.044,46,1,0,1,4.1552,8,0.2273,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2,500,0.040,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/3,500,0.044,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,4.0576,6,0.2286,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2,500,0.048,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/3,500,0.042,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/4,500,0.044,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/5,500,0.047,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/6,500,0.051,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/10,500,0.049,13,0,0,0,2.8731,0,0.2308,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/99,500,0.053,13,0,0,0,2.7193,0,0.2308,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/100,500,0.055,14,0,0,0,2.8963,0,0.2143,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/999,500,0.052,14,0,0,0,2.6995,0,0.2143,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1000,500,0.050,15,0,0,0,2.8729,0,0.2,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/9999,500,0.053,15,0,0,0,2.6566,0,0.2,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/0,500,0.061,12,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/-1,500,0.063,13,0,0,0,2.8731,1,0.3077,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2147483647,500,0.069,21,0,0,0,3.5585,0,0.1429,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1%20OR%201=1,500,0.069,23,0,1,0,3.5884,2,0.2609,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1%27%20OR%20%271%27=%271%27,500,0.072,38,0,1,0,3.4473,7,0.2895,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/1;%20DROP%20TABLE%20users;,500,0.078,37,0,0,0,2.6887,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/admin,500,0.074,11,0,0,0,3.2776,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/2%2F..%2Fadmin,500,0.074,25,0,0,0,3.7835,4,0.28,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00001,500,0.074,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00002,500,0.079,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/etc/passwd,200,0.093,11,0,0,0,3.0958,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00003,500,0.075,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/00004,500,0.076,16,0,0,0,2.8278,0,0.1875,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1,500,0.076,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=2,500,0.077,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=3,500,0.080,14,1,0,0,2.0,0,0.25,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=999,500,0.076,16,1,0,0,1.7925,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1000,500,0.076,17,1,0,0,2.1281,0,0.1429,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?user_id=1,500,0.074,19,1,0,0,3.1699,1,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?userid=1,500,0.074,18,1,0,0,3.0,0,0.125,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/api/user?id=1%20OR%201=1,500,0.079,25,1,1,0,3.0566,2,0.2667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/1,200,0.084,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/2,200,0.089,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/99999999999999999999999999999999999999999999999999,500,0.077,61,0,0,0,1.1283,0,0.0492,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/111111111111111111111111111111,500,0.079,41,0,0,0,1.5048,0,0.0732,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/3,200,0.095,9,0,0,0,2.7255,0,0.2222,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/7777777,500,0.075,18,0,0,0,2.4807,0,0.1667,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/999,200,0.095,11,0,0,0,2.6635,0,0.1818,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/rest/user/..%2Fadmin,500,0.075,21,0,0,0,3.7849,3,0.2857,0
2025-11-03T13:55:33+00:00,172.18.0.4,GET,/orders/1000,200,0.086,12,0,0,0,2.8554,0,0.1667,0
